id,created_at,favorite_count,retweet_count,text
802303130830598144,2016-11-26 00:09:07,8,2,"11/25/16:
""I helped preserve a Moroccan language.""
""At 5, I crashed a snowmobile into snow.""
""I was charged at by impalas.""
#Jeopardy https://t.co/XcSS4IJ9yy"
801941312324988928,2016-11-25 00:11:22,22,2,"11/24/16:
""I worked on shoes with @SJP.""
""As a lawyer, I, also, don't like lawyers much.""
""I'm trying to write TV comedies alone.""
#Jeopardy https://t.co/JyKPrtzdfR"
801579001001213957,2016-11-24 00:11:41,12,3,"11/23/16:
""I ate the world's spiciest curry.""
""My grandma loved &amp; mom hated my dating column.""
""I have a White House-wood table.""
#Jeopardy https://t.co/k3GNiE8Lau"
801217541787951104,2016-11-23 00:15:22,48,12,"11/22/16 Alternate:
""Thanks to all my supporters.""
""Thanks to all my supporters.""
""Thanks to all my supporters.""
#Jeopardy
#TeenTournament https://t.co/VbiIfVEhbx"
801217399521419264,2016-11-23 00:14:48,12,3,"11/22/16:
""Pop culture is my weakest subject.""
""I've watched Jeopardy! a while.""
""My sisters are supportive.""
#Jeopardy
#TeenTournament https://t.co/QlvSEytJPD"
800854817446985729,2016-11-22 00:14:02,9,4,"11/21/16:
""I saw Israel &amp; Jordan.""
""I read Lord of the Flies last week.""
""I did model U.N. with Chinese students.""
#Jeopardy
#TeenTournament https://t.co/sJbrXBejBd"
799766820089630720,2016-11-19 00:10:43,6,2,"11/18/16:
""I've read every Agatha Christie book.""
""I'm a youth referee.""
""I competed against a 5K champion.""
#Jeopardy
#TeenTournament https://t.co/sWoJukqE7f"
799409923058757632,2016-11-18 00:32:32,7,1,"11/17/16:
""I love @F1 racing.""
""@YouTube taught me to play the ukulele.""
""I want to go to every @MLB stadium.""
#Jeopardy  
#TeenTournament https://t.co/jFwHHmjDl4"
799086212594143232,2016-11-17 03:06:14,8,3,"11/16/16:
""Our teacher had a Tell-Tale Heart trial""
""I write for @NatlHistoryBee""
""I saw Spain's Queen in Spain""
#Jeopardy
#TeenTournament https://t.co/yIC3pQi25H"
798679221300297732,2016-11-16 00:08:59,20,4,"11/15/16:
""I've been to DC before""
""I want to speak 5 languages fluently""
""I'm a 3-time state geography bee champ""
#Jeopardy
#TeenTournament https://t.co/IQXkO7GatA"
798318031667503104,2016-11-15 00:13:45,9,1,"11/14/16:
""I like watching 60s TV shows""
""I backpacked for 2 weeks in New Mexico""
""I help run a Gutenberg musical""
#Jeopardy
#TeenTournament https://t.co/dvHax2HcQJ"
797230051012071424,2016-11-12 00:10:30,8,1,"11/11/16:
""I determined skydiving velocity.""
""I studied plant genes for a science fair.""
""I swam in a cenote.""
#Jeopardy
#TeenTournament https://t.co/HqugxkVmZZ"
796869956499636228,2016-11-11 00:19:37,13,3,"11/10/16:
""I go to a marine science school""
""I recited 505 digits on Pi Day""
""My dad was mad when I spoke Spanish""
#Jeopardy
#TeenTournament https://t.co/5DgH6Cvrju"
796549525615820800,2016-11-10 03:06:20,14,6,"11/9/16:
""I wrote a paper on a North Indian dance.""
""I dress formally for school.""
""I got to go see Hamilton.""
#Jeopardy
#TeenTournament https://t.co/ZgCSl2pko4"
796140382060969988,2016-11-09 00:00:33,6,0,"Due to ongoing #ElectionDay coverage, #Jeopardy! stories will not be posted tonight. Stay tuned as the #TeenTournament begins tomorrow!"
795834715282534401,2016-11-08 03:45:56,0,0,@mileswray https://t.co/vWIoJkPfKi
795780446449782785,2016-11-08 00:10:17,16,5,"11/7/16:
""My fiancé made paintings based on my sleep talk.""
""I've visited almost all National areas.""
""I play in a trombone band.""
#Jeopardy https://t.co/dHeZ0ULX4H"
794686191538933764,2016-11-04 23:42:07,7,0,"11/4/16:
""I take math students to Europe and Asia.""
""My sister raises money for Holocaust survivors.""
""I'm an Irish stepdancer.""
#Jeopardy https://t.co/wpROUmTUpf"
794319357169963008,2016-11-03 23:24:27,16,1,"11/3/16:
""I enter sock-knitting competitions.""
""I got carded for beer at my own wedding.""
""I bowled best in a suit for a wedding.""
#Jeopardy https://t.co/ysdNoizLjd"
793992704233328640,2016-11-03 01:46:27,20,4,"11/2/16:
""I was in the military like my family.""
""I love semicolons so much I had one tattooed.""
""I love roadside attractions.""
#Jeopardy https://t.co/9hyQXlvSM6"
793594534437359616,2016-11-01 23:24:15,49,20,"11/1/16:
""I coached American football in Sicily.""
""I worked next to @Cirque."" 
""I stand in the river to scoop up Alaskan salmon.""
#Jeopardy https://t.co/sOpH1GCIuc"
793231482810576896,2016-10-31 23:21:37,7,1,"10/31/16:
""Moose make me get to work late.""
""I'm a @GoCards basketball fan.""
""I like baking sweets to bring to work.""
#Jeopardy
#Halloween https://t.co/PkGsL6jxRx"
792543340692512768,2016-10-30 01:47:11,31,4,"10/28/16:
""I want to launch a dumpling truck.""
""My middle name Dorence is made up.""
""I wrote a law to avoid harming manatees.""
#Jeopardy https://t.co/ZBvsp4PvNQ"
791786839518515200,2016-10-27 23:41:07,14,9,"10/27/16
""A kid saw me run as Ron Weasley.""
""I gave my future wife my bumper sticker.""
""I taught an exchange student to chainsaw.""
#Jeopardy https://t.co/PBvhQwJjAR"
791455985810313216,2016-10-27 01:46:26,20,4,"10/26/16:
""I wrote my thesis on orange sweet potatoes.""
""I was a jail interviewer.""
""I'm wearing my grandma's good luck brooch.""
#Jeopardy https://t.co/XX9vsVCyzP"
791061370728886272,2016-10-25 23:38:22,19,3,"10/25/16:
""Working with Robin Williams was great.""
""I was a zombie in my friend's movie.""
""I was an elephant at @TheFlamingLips.""
#Jeopardy https://t.co/2hZeBuRIlW"
790749438507573249,2016-10-25 02:58:52,13,7,"10/24/16:
""Business tax rates should go slightly lower.""
""I was secretly pregnant at my audition.""
""I eloped in sneakers.""
#Jeopardy https://t.co/bMf4U9IHe2"
789609305330765824,2016-10-21 23:28:23,21,10,"10/21/16:
""I guest programmed on @TCM.""
""I've been an eggplant-enjoying vegan for 7 years.""
""A chicken beat me at tic-tac-toe.""
#Jeopardy https://t.co/IZpmC0452w"
789242476108263424,2016-10-20 23:10:44,8,5,"10/20/16:
""I used @MLB bobbleheads as wedding card holders.""
""I've photographed wildebeests.""
""I was a county spelling bee champ.""
#Jeopardy https://t.co/neHRmnAekJ"
788936199960301568,2016-10-20 02:53:42,12,2,"10/19/16:
""I helped a snake cross the road.""
""I almost lost my passport in China.""
""I try to improve genomic diagnostics.""
#Jeopardy https://t.co/rijDtx6x3x"
788523796026134528,2016-10-18 23:34:57,27,3,"10/18/16:
""I enjoy geocaching.""
""I co-patented a video poker game no one played.""
""I enjoyed hill walking in Ireland.""
#Jeopardy https://t.co/SnGqKK8g09"
788158307554828288,2016-10-17 23:22:38,13,4,"10/17/16:
""I've always liked prime numbers.""
""I'm an Orthodox woman wanting to be a rabbi.""
""I saw a millennium-old Viking ship.""
#Jeopardy https://t.co/Qjma3d2puq"
787068505250148352,2016-10-14 23:12:09,19,5,"10/14/16:
""I was a transit police force captain.""
""I help scientists get cancer-cure funding.""
""I know about antique plaster.""
#Jeopardy https://t.co/NYyQeIShMi"
786715400780132352,2016-10-13 23:49:02,29,5,"10/13/16:
""We're always finding new diseases.""
""I trained a robot to get me a drink.""
""I liked acting in Antigone.""
#Jeopardy https://t.co/SWDyyNMPnw"
785982920146030592,2016-10-11 23:18:25,11,2,"10/11/16:
""I built Little Shop of Horrors puppets.""
""I work at @PleaseTouch Museum.""
""I'm working on Bourbon, Cribbage and Death.""
#Jeopardy https://t.co/9czxqfomMf"
785622478349410305,2016-10-10 23:26:09,21,2,"10/10/16:
""My name stands for my mom's friends.""
""My mom 'expelled' me from school.""
""I used the Hubble telescope for my Ph.D.""
#Jeopardy https://t.co/mwpfG8A4la"
784534110924574720,2016-10-07 23:21:22,18,2,"10/7/16:
""My Korean dog responds to Korean.""
""I've stayed at 5 research telescopes.""
""I got my handpainted flower in Virginia.""
#Jeopardy https://t.co/tFeEAQVUNG"
784197194765119489,2016-10-07 01:02:35,18,4,"10/6/16:
""I bought a world map shower curtain.""
""I wrote a Jeopardy! poem.""
""I'm an @Uber &amp; @Lyft driver.""
#Jeopardy https://t.co/IAkYh6W8Hb"
783850917695098880,2016-10-06 02:06:36,14,7,"10/5/16:
""I got accosted in Beijing.""
""I was happy the @Cavs won.""
""After trips, my parents quizzed me.""
#Jeopardy https://t.co/tnjEZjm46N"
783446692934721537,2016-10-04 23:20:21,6,7,"10/4/16:
""I worked for the @Chas_Battery.""
""I practice zen meditation.""
""I chatted with @mroJayCutler.""
#Jeopardy https://t.co/8YSnVVQrNe"
783087428605054976,2016-10-03 23:32:46,6,2,"10/3/16:
""I lived with tall people in Holland""
""I ran the Athens marathon""
""I have a pre-Jeopardy playlist""
#Jeopardy https://t.co/f12bRNdk4d"
781994928570195968,2016-09-30 23:11:34,13,9,"9/30/16:
""I proposed with a meteorite.""
""I was surprised with the Grand Canyon.""
""I didn't dress as R2-D2.""
#Jeopardy https://t.co/G1yKOaassb"
781660132103036928,2016-09-30 01:01:12,9,8,"9/29/16:
""I was the Hamster Madam""
""I once held a Lincoln-written letter""
""I impressed my girl with trivia""
#Jeopardy https://t.co/1z7fAtDBXg"
781314109526519808,2016-09-29 02:06:14,7,0,"9/28/16:
""I safaried in Kenya.""
""I want to try all @BenAndJerrys.""
""My mom calls about Jeopardy! champs.""
#Jeopardy https://t.co/gFYxwFlWG2"
780908315576381440,2016-09-27 23:13:45,20,4,"9/27/16:
""I finished long races.""
""I do roller derby as Dixie Skullpopper.""
""I was a kid underwear model.""
#Jeopardy https://t.co/GfpBi7g7Gd"
779462586735525888,2016-09-23 23:28:57,17,5,"9/23/16:
""I liked bike messengering""
""My dog locked me out of my house""
""I read stories as a Christmas elf""
#Jeopardy https://t.co/iP9DegIbzl"
779095470933180416,2016-09-22 23:10:09,10,8,"9/22/16:
""My girlfriend accident-proofed our bed.""
""I met my man at karaoke.""
""I rode a trike into a pool.""
#Jeopardy https://t.co/neJI7cidiT"
778792585779294208,2016-09-22 03:06:36,15,2,"9/21/16:
""I did a lot with veterans' blood.""
""I won a college writing contest.""
""I'm a @UGAAthletics fan.""
#Jeopardy https://t.co/Jpjt3ZAM1y"
778372034887716864,2016-09-20 23:15:29,17,5,"9/20/16:
""I want to save the @USPS.""
""I travel to give people tequila.""
""I'm part of a gentleman's club.""
#Jeopardy https://t.co/n4sgLjHSSa"
778018017661685760,2016-09-19 23:48:44,4,4,"9/19/16
""My laugh breaks the pig""
""I was the only one on a prop flight""
""I had Indonesian digested coffee""
#Jeopardy https://t.co/YYkQszUxvM"
777606089298677760,2016-09-18 20:31:53,8,2,"9/16/16
""I painted @NDFootball helmets""
""I went to Romania for proposal consent""
""I play classical guitar""
#Jeopardy https://t.co/279JuEPrUj"
776577461135880192,2016-09-16 00:24:29,18,9,"9/15/16:
""I can impersonate a turkey.""
""I did sketch comedy in college.""
""I made a brain mockumentary.""
#Jeopardy https://t.co/UtVbh6OSYS"
776240669165617153,2016-09-15 02:06:12,16,6,"9/15/16:
""I served on the Gerald R. Ford.""
""I wrote a fake almanac.""
""I dressed like a duck for a summer.""
#Jeopardy https://t.co/175DfQJoJ6"
776239674889162752,2016-09-15 02:02:14,10,0,"Due to schedule issues (we love bar trivia!), stories will post later on Wednesdays. We call it #WestCoastWednesdays for our PT friends!"
775833898425081856,2016-09-13 23:09:50,15,3,"9/13/16:
""I was knighted by my governor.""
""I love tennis.""
""I used to play the mountain dulcimer.""
#Jeopardy https://t.co/uo8HxI7eTQ"
775472686990364672,2016-09-12 23:14:30,30,9,"9/12/16:
""I grow barely-edible peppers.""
""I'm in a fast-pitch softball league.""
""I have themed birthdays.""
#Jeopardy https://t.co/a9izAjHn3C"
774385455039209473,2016-09-09 23:14:14,21,2,That's our final encore story of the summer. Join us Monday for brand new stories as @Jeopardy begins season 33! https://t.co/vyK8UExO6X
774383416657620996,2016-09-09 23:06:08,12,5,"9/9/16:
""The '60s weren't as good as remembered.""
""I examine my faith.""
""Black Lives Matter is diverse.""
#Jeopardy https://t.co/VQt2T8IMo9"
774021033535746048,2016-09-08 23:06:09,13,2,"9/8/16:
""I was on Chopped twice.""
""If I endorse Trump, he'll lose.""
""SNL is still as creative as it was.""
#Jeopardy https://t.co/tOe66rT8lb"
773658640989376516,2016-09-07 23:06:08,2,2,"9/7/16:
""Social media helps us question""
""@JohnBerman's win adds pressure""
""Pryor and Carlin inspired me""
#Jeopardy https://t.co/bBGLyF1wG2"
773296262195982336,2016-09-06 23:06:10,21,10,"9/6/16:
""I'm disappointed in the GOP now.""
""Sexual assault needs to stop.""
""I was a child model.""
#Jeopardy https://t.co/1fab77Iw9O"
772933892814741504,2016-09-05 23:06:15,17,4,"9/5/16:
""Twitter makes conversing hard""
""I don't think religion's in danger""
""The 22nd amendment is fine""
#Jeopardy https://t.co/sdXapaZfzk"
771846701820764161,2016-09-02 23:06:08,6,0,"9/2/16:
""Thanks to my parents and wife.""
""Speech &amp; debate are great.""
""Thanks to my school co-workers.""
#Jeopardy https://t.co/8hQ82zVu5X"
771484315968413696,2016-09-01 23:06:09,6,1,"9/1/16:
""America looks at us well.""
""Education is a parent-teacher team.""
""Immigrants respect teachers.""
#Jeopardy https://t.co/sFzH37rFcE"
771121929583374336,2016-08-31 23:06:09,13,1,"8/31/16:
""My students hide my stuff""
""I selfied a Lady Bird Johnson painting""
""My students sing TV themes""
#Jeopardy https://t.co/p6SDCwZQzd"
770759535946457088,2016-08-30 23:06:08,3,0,"8/30/16:
""My school spearheads intervention.""
""Much of my family teaches.""
""My district is 150 years old.""
#Jeopardy https://t.co/hUw3ALrwIA"
770397153713803264,2016-08-29 23:06:09,9,0,"8/29/16:
""I enjoyed the White House.""
""A student thought I spoke cat.""
""I'm expanding my class furniture.""
#Jeopardy https://t.co/C0O8G4ZuLp"
769309986606288896,2016-08-26 23:06:08,8,3,"8/26/16:
""I fell in love after subbing""
""I let my students sleep once a year""
""I used to study medicine""
#Jeopardy https://t.co/dqcZaXiqHJ"
768947605942382592,2016-08-25 23:06:10,10,2,"8/25/16:
""I like teaching more than CIA""
""I played school with my brother""
""A student wrote me into Jaws""
#Jeopardy https://t.co/lAieMu68o6"
768585233109090304,2016-08-24 23:06:13,5,1,"8/24/16:
""Crime interests my students.""
""I work at an all-girls' school.""
""My best teacher taught choir.""
#Jeopardy https://t.co/IFuNzZVX0O"
768222838905905152,2016-08-23 23:06:12,10,2,"8/23/16:
""A former student thanked me""
""My 6th grade English teacher hired me""
""I coached girls' soccer""
#Jeopardy https://t.co/8lbCAKkBgQ"
767860919594471425,2016-08-22 23:08:04,5,1,"8/22/16:
""My dad fought fires and my mom taught""
""I coach spelling bee champs""
""I was an AmeriCorps tutor""
#Jeopardy https://t.co/KCkRKIhvgv"
766773310310928384,2016-08-19 23:06:17,29,15,"8/19/16:
""I DJ with my roommates.""
""My mom is worried about me.""
""I probably want to travel to Spain.""
#Jeopardy https://t.co/YcnW1bQLBU"
766410897694740480,2016-08-18 23:06:11,17,5,"8/18/16:
""I might return my sweatshirt""
""Berkeley gave me my shirt for free""
""I'm glad to represent Pitt""
#Jeopardy https://t.co/9jrZ2XYQZf"
766048511498387456,2016-08-17 23:06:12,8,2,"8/17/16:
""I want to mix poli-sci &amp; communications""
""@NeilTyson inspires me""
""I want to help with health""
#Jeopardy https://t.co/1gj89zklrA"
765686138245787648,2016-08-16 23:06:15,10,1,"8/16/16:
""I speared a foam mammoth.""
""I admire @KanyeWest.""
""I'm at school on a top scholarship.""
#Jeopardy https://t.co/Spzb8jswZL"
765329012780441602,2016-08-15 23:27:10,9,2,"8/15/16:
""I teach kids about sun safety""
""I want to be another Stanford alum to win""
""I study physiology""
#Jeopardy https://t.co/SLrO9TvKCz"
764236555586195456,2016-08-12 23:06:08,12,0,"8/12/16:
""I love working with @CASANH.""
""Thanks to friends, family &amp; Twitter.""
""Thanks to my teachers.""
#Jeopardy https://t.co/fPCbfnVLWH"
763874185835716608,2016-08-11 23:06:12,9,2,"8/11/16:
""I studied history and geography.""
""My wife helped me study.""
""My roommates supported me.""
#Jeopardy https://t.co/RSTMJL8zWY"
763511791569674240,2016-08-10 23:06:11,14,3,"8/10/16:
""Alex misidentified my city""
""I'm an American in Canada""
""My brother's friend thought he was on""
#Jeopardy https://t.co/YiFedA8OXl"
763149418744848384,2016-08-09 23:06:14,5,1,"8/9/16:
""I'm talking at my college reunion.""
""Boston bars put me on TV.""
""I practiced with a TP rod.""
#Jeopardy https://t.co/GsjbmO9J3w"
762787046603698176,2016-08-08 23:06:18,13,3,"8/8/16:
""I was asked to run for president""
""I had many watch parties""
""I had a gin drink named after me""
#Jeopardy https://t.co/axqST8xLDV"
761699846545735680,2016-08-05 23:06:09,11,0,"8/5/16:
""I look like Alex on High Rollers""
""A couple recognized me""
""We had a Jeopardy! rehearsal cake""
#Jeopardy https://t.co/4eOIgOUsP0"
761337475688050688,2016-08-04 23:06:13,15,3,"8/4/16:
""I was recognized in Europe.""
""My student set me up with a waitress.""
""I love my electric car.""
#Jeopardy https://t.co/cSnoRTYuMs"
760998843995389953,2016-08-04 00:40:37,5,2,"8/3/16:
""I used my money for Nepal shelters""
""My money came to my new house""
""@Lin_Manuel wrote about me""
#Jeopardy https://t.co/I8b248ToNk"
760613181655912452,2016-08-02 23:08:08,11,4,"8/2/16:
""My solo Final Jeopardy! went viral""
""I ate with an opponent""
""I laughed at an autograph seeker""
#Jeopardy https://t.co/QDKDDNDTwS"
760250794780205056,2016-08-01 23:08:08,11,0,"8/1/16
""I bought my county's oldest tree.""
""I'm on a game show pub trivia team.""
""I proposed last night.""
#Jeopardy https://t.co/yhBSv5OEiD"
759172636874203136,2016-07-29 23:43:56,18,7,"7/29/16:
""Gambling bonds my family""
""I made Gordon Ramsay's beef Wellington""
""My train in India derailed""
#Jeopardy https://t.co/XiKBcHIs8N"
758815488860311553,2016-07-29 00:04:45,27,7,"7/28/16
""I take a gnome with me.""
""I matched paint to a dessert.""
""I drove one day to a soaps convention.""
#Jeopardy https://t.co/8EaJgjvujX"
758484174743363585,2016-07-28 02:08:13,48,10,"7/27/16:
""My fiancé's daughter wrote his proposal.""
""I studied in Sweden, Belgium &amp; Holland.""
""I'm lazy.""
#Jeopardy https://t.co/SEDd6w4XHy"
758089893616623617,2016-07-27 00:01:29,1,0,@SIBNAME 😃 https://t.co/F1zZIrQ8k3
758082332997718016,2016-07-26 23:31:27,24,7,"7/26/16:
""I worked in the same school I went to""
""My kid made a dog alert sensor""
""I had 3 mini-fridges""
#Jeopardy https://t.co/asdYw0Cdb9"
757715612852420608,2016-07-25 23:14:14,12,4,"7/25/16:
""My grandma gave me a cookbook""
""I'm Philadelphia Burger Club president""
""I do MIT Mystery Hunt""
#Jeopardy https://t.co/ABoq7k89Qn"
756630624966840321,2016-07-22 23:22:53,10,7,"7/22/16:
""I'm a big Superman fan""
""I write about Magic: The Gathering""
""I saw a demonstration of Watson""
#Jeopardy https://t.co/xpI0bXXkyj"
756264927761801216,2016-07-21 23:09:44,12,2,"7/21/16:
""I enjoy woodworking.""
""I played Edna Turnblad in Hairspray.""
""I study evolutionary biology.""
#Jeopardy https://t.co/i8Nht6Hzni"
755947507415257088,2016-07-21 02:08:25,23,7,"7/20/16:
""I created National High Five Day.""
""I studied plagues at Oxford.""
""I drove around Iceland.""
#Jeopardy https://t.co/sX5BeAo96f"
755541247708635136,2016-07-19 23:14:05,25,11,"7/19/16:
""My cat eats lettuce &amp; spinach""
""I built a fence by my apartment""
""I teach Constitution to kids""
#Jeopardy https://t.co/Ry57ZH90ad"
755177544253476864,2016-07-18 23:08:51,15,2,"7/18/16:
""I had a double-lung transplant.""
""My dad challenged me to get on.""
""I was a Hamlet champion.""
#Jeopardy https://t.co/V6HYNB0ZEH"
754091936902807552,2016-07-15 23:15:02,10,3,"7/15/16:
""I sold 60 copies of my CD.""
""I spend 5 weeks in Siena.""
""I faked my way into the Louvre.""
#Jeopardy https://t.co/F2FHi1xhnw"
753743592229789696,2016-07-15 00:10:50,20,7,"7/14/16:
""I sew Halloween costumes.""
""I was a cross-country champ.""
""A John Lennon wannabe accosted me.""
#Jeopardy https://t.co/H2atxHsy6i"
753663587097292800,2016-07-14 18:52:56,11,3,"7/13/16:
""My wife &amp; I ran the Olympic torch.""
""I code doctor's notes.""
""I'm an ultimate Frisbee player.""
#Jeopardy https://t.co/UKxsKZkxOL"
753003114677071872,2016-07-12 23:08:27,17,4,"7/12/16:
""I wore a dirndl at a German restaurant""
""I smiled my way into a ballet""
""I proposed via photos""
#Jeopardy https://t.co/ZK7kiYrysq"
752643503939678209,2016-07-11 23:19:29,13,3,"7/11/16:
""I study fly-killing chromosomes.""
""My surname is from George VI.""
""I am a Pulitzer Prize judge.""
#Jeopardy https://t.co/Wn8dOEl4aV"
751556540407029760,2016-07-08 23:20:17,36,14,#Jeopardy with a whole-board tribute to #SNL Celebrity Jeopardy! on today's episode. #Apetit #CatchTheseMen https://t.co/aydKcVY1gi
751554730317344768,2016-07-08 23:13:05,14,3,"7/8/16:
""I've seen many shuttles launch""
""I took a move from @RealMickFoley""
""My dog gifted me a squirrel""
#Jeopardy https://t.co/iCEiD4caUs"
751195629196439552,2016-07-07 23:26:09,15,4,"7/7/16:
""My dogs were put in a cop car.""
""I collect fetishes.""
""I was bought books to not run my mom's.""
#Jeopardy https://t.co/9Xs5ThredZ"
750870213436989440,2016-07-07 01:53:04,14,3,"7/6/16:
""I went on a Stephen King pilgrimage.""
""Latin America is a good place to invest.""
""I write software tests."" https://t.co/ZDS3NsDcCi"
750475735366717440,2016-07-05 23:45:33,22,6,"7/5/16:
""I have around 50 bottles of perfume.""
""I lived in Switzerland.""
""My future husband quizzed me.""
#Jeopardy https://t.co/WpGdrZ19A0"
750106265691394048,2016-07-04 23:17:24,10,3,"7/4/16:
""I practice Jeopardy! at the gym.""
""I climbed Mt. St. Helens.""
""I ran with the bulls in Pamplona.""
#Jeopardy https://t.co/3UjyrwxuEt"
749016977239187456,2016-07-01 23:08:58,7,1,"7/1/16:
""I dove off platforms in college""
""I work at @LincolnsCottage""
""I was a national choir champion""
#Jeopardy https://t.co/F3j3I6NGjR"
748665454172901376,2016-06-30 23:52:08,23,1,"6/30/16:
""I love pottery and Ghost""
""@AlYankovic made me a Jeopardy! fan""
""A shark scared me in Galapagos""
#Jeopardy https://t.co/GOUd9QUZma"
748336791346769920,2016-06-30 02:06:09,12,7,"6/29/16
""I say beer in many languages""
""Our exchange student loved Jeopardy!""
""I didn't get Irish driving""
#Jeopardy https://t.co/bueszNetCm"
747929738618929152,2016-06-28 23:08:40,12,4,"6/28/16:
""I work in Nigerian health.""
""I hit my driving instructor's car.""
""I started running at age 55.""
#Jeopardy https://t.co/QAecbr4WM5"
747567389244436481,2016-06-27 23:08:49,12,4,"6/27/16:
""I'm a big @Schwarzenegger fan.""
""I want to read all Dickens works.""
""I met my wife on a $1 bet.""
#Jeopardy https://t.co/ZvMPUm9imu"
746480266042974209,2016-06-24 23:08:59,14,1,"6/24/16
""I'm making a vinyl comedy album""
""I work with digital medical records""
""I saw plays at the Globe""
#Jeopardy https://t.co/tq2FrlssBy"
746130323872768001,2016-06-23 23:58:26,17,3,"6/23/16:
""I made my kids play the piano.""
""I make St. Louis-themed shirts.""
""I collect cancer data.""
#Jeopardy https://t.co/p0vnojFkx2"
745799739216662528,2016-06-23 02:04:48,30,5,"6/22/16:
""I make my own ice cream.""
""Our wedding had lots of games.""
""I performed with Vanessa Williams.""
#Jeopardy https://t.co/bPuGzmK40u"
745405723614404611,2016-06-21 23:59:08,23,3,"6/21/16
""I crushed on Walter Cronkite""
""I debated Play-Doh, not Plato""
""I was the only girl T-ball player""
#Jeopardy https://t.co/2nwywBBpaT"
745032033043251200,2016-06-20 23:14:13,7,2,"6/20/16:
""@KenJennings wrote me a note""
""I help transcribe live TV""
""I was proposed to on an Irish cliff""
#Jeopardy https://t.co/Ql5esiENu3"
743958870947573760,2016-06-18 00:09:51,43,2,"Today, we surpassed 8,000 followers! Thanks to all of you that enjoy those goofy #Jeopardy tales as much as we do! https://t.co/AnJcb2Oc6B"
743946479144841216,2016-06-17 23:20:37,7,5,"6/17/16:
""I proposed on a jigsaw puzzle.""
""I was Most Likely to Be on a Reality Show.""
""I study ancestry.""
#Jeopardy https://t.co/Qrc0aSZlBF"
743583008356110339,2016-06-16 23:16:18,26,12,"6/16/16:
""I had a hard time in Prague.""
""I teach aerospace engineering.""
""I brewed cider and it blew up.""
#Jeopardy https://t.co/pNN9p5DI1D"
743265719329001472,2016-06-16 02:15:31,21,5,"6/15/16:
""We played Jeopardy! at my wedding""
""I'm a prison librarian""
""I saw Vince Vaughn &amp; Jon Favreau""
#Jeopardy https://t.co/bfKoLBuRQH"
742857613163921409,2016-06-14 23:13:51,10,4,"6/14/16:
""I breakdance to get my kids to go.""
""My cockatiel says 'I'm Batman.'""
""I saw Area 51 as a kid.""
#Jeopardy https://t.co/YaYLPT6Ck2"
742494811177910272,2016-06-13 23:12:12,12,3,"6/13/16:
""I went to Bastogne""
""I was born on Thanksgiving &amp; hate pumpkin""
""Players who discuss money lose""
#Jeopardy https://t.co/jCEdEFN75t"
741407013628846084,2016-06-10 23:09:41,7,4,"6/10/16:
""I have an extra-toed cat""
""I went skydiving on my 60th birthday""
""My future wife liked my photo""
#Jeopardy https://t.co/9LvEUnsWY4"
741045387373346816,2016-06-09 23:12:42,18,8,"6/9/16:
""I was most loved on a dating site""
""I was an Army phone operator""
""I sold knives to politicians""
#Jeopardy https://t.co/QwaEDIPcvl"
740726454455963648,2016-06-09 02:05:23,7,3,"6/8/16:
""I was Most Unique in high school""
""I proposed in front of hippos""
""My grandpa played under Sousa""
#Jeopardy https://t.co/zY5Q5kC68v"
740320228970627074,2016-06-07 23:11:11,10,2,"6/7/16:
""I impersonate @RosiePerezbklyn.""
""I worked in Kazakhstan.""
""The Navy thought I didn't make it.""
#Jeopardy https://t.co/EA5e8XDErF"
739961239992832000,2016-06-06 23:24:42,9,1,"6/6/16:
""I like being in the @USNavy.""
""I illustrated a children's book.""
""I live near an echoing bridge.""
#Jeopardy https://t.co/6UVEhu5bEF"
738871813338324993,2016-06-03 23:15:42,9,3,"6/3/16:
""I taught superhero physics""
""I read the encyclopedia by age 6""
""I collect Star Trek autographs""
#Jeopardy https://t.co/BUNHHxvQ4B"
738689879123464193,2016-06-03 11:12:46,1,0,@kbuttermore @sbfeldman https://t.co/5kdmlK23K2
738513683194597376,2016-06-02 23:32:37,8,4,"6/2/16:
""Mashed potatoes were made in a play.""
""I taught in Tanzania.""
""My eyes are 2 different colors.""
#Jeopardy https://t.co/jnVsHsP2vv"
738189925225373696,2016-06-02 02:06:07,24,7,"6/1/16:
""I study Japanese masculinity.""
""I do youth library work.""
""I built a really big igloo.""
#Jeopardy https://t.co/Qd2FRnrpSA"
737787813840617473,2016-05-31 23:28:16,15,0,"5/31/16:
""I made air missiles in college.""
""A degree in mathematics is good.""
""I did yoga in Costa Rica.""
#Jeopardy https://t.co/789OKfwIus"
737420685543280640,2016-05-30 23:09:26,16,3,"5/30/16:
""I spent my childhood in Brazil.""
""I enjoy Yiddish curses.""
""I train my dogs in agility.""
#Jeopardy https://t.co/q3ry7H7osg"
736347864981327873,2016-05-28 00:06:26,19,4,"5/27/16:
""I have X-Files stuff""
""A castle has my grandma's name""
""I hope Carl Reiner &amp; Mel Brooks watch""
#Jeopardy https://t.co/QUzzj6etQM"
735976261063999488,2016-05-26 23:29:49,44,16,"5/26/16:
""I missed my son's birth.""
""I kissed a stranger for a burrito.""
""My teacher is in the audience.""
#Jeopardy https://t.co/FP0ga4oGgK"
