id,created_at,favorite_count,retweet_count,text
8.46862E+17,3/28/2017 23:09,8,2,"3/28/17:
""I sing with the @DallasSymphony.""
""I led students on a trip to Iceland.""
""I won a cruise playing bingo on a cruise.""
#Jeopardy https://t.co/pjajArGEjB"
8.465E+17,3/27/2017 23:10,12,#N/A,"3/27/17:
""I have a Turkey travel tips website.""
""I help hospitals spend less on utilities.""
""I've been to 22 capitol buildings.""
#Jeopardy https://t.co/3t9gWVpQnf"
8.45416E+17,3/24/2017 23:23,9,#N/A,"3/24/17:
""I was a media escort for authors like Studs Terkel.""
""I'm a devoted sneakerhead.""
""@Zumba gets me moving &amp; exercising.""
#Jeopardy https://t.co/r7cOho8dBZ"
8.45062E+17,3/23/2017 23:55,3,#N/A,"@_thejeopardyfan Her exact words are being used as she told them in her story, Andy. She may not be associated with an actual group. https://t.co/JXogs84EhE"
8.45053E+17,3/23/2017 23:20,5,#N/A,"3/23/17:
""My daughter was born on April Fools' Day.""
""We have a little book house for the community.""
""I taught MBA leadership.""
#Jeopardy https://t.co/mb6BgKKUVv"
8.44728E+17,3/23/2017 1:49,7,2,"3/22/17:
""I got married at an archaeology museum.""
""I'm a @Braves and @Cubs fan.""
""I host baseball players at my house.""
#Jeopardy https://t.co/1mfvWD8VqH"
8.44325E+17,3/21/2017 23:07,13,5,"3/21/17:
""I took a cruise &amp; trip through Europe.""
""I got my master's degree online.""
""I volunteer to teach middle school sex ed.""
#Jeopardy https://t.co/Vq25tpi927"
8.44001E+17,3/21/2017 1:43,52,12,Our 2015 tweet seems like it bears retweeting. Tough but fair? https://t.co/zywwGITD1J
8.43962E+17,3/20/2017 23:07,5,#N/A,"3/20/17:
""My husband proposed with a ring in the tub""
""My officer quizzed with a Jeopardy! calendar""
""My grandpa's a Nobel winner""
#Jeopardy https://t.co/63WfUW8Xp8"
8.42877E+17,3/17/2017 23:14,10,1,"3/17/17:
""I met my fiancée in a 10K race where I beat him.""
""I gave IQ tests to baby monkeys.""
""I stumbled upon WWII bunkers.""
#Jeopardy https://t.co/JgLqcYyU4Y"
8.42527E+17,3/17/2017 0:02,9,3,"3/16/17:
""I play in a tennis seniors' league.""
""I like collecting celebrity cookbooks.""
""I met my wife playing ultimate frisbee.""
#Jeopardy https://t.co/cm7vGuXQ90"
8.42192E+17,3/16/2017 1:54,15,9,"3/15/17:
""I investigate New York cemeteries.""
""I danced with Jimmy Stewart.""
""I was thrown off a train and sent out of Russia.""
#Jeopardy https://t.co/L37bGYZOnX"
8.41797E+17,3/14/2017 23:43,13,8,"3/14/17:
""I crashed my mom's car into a neighbor's at age 3""
""I do educational contract work""
""I think kids keep getting smarter""
#Jeopardy https://t.co/RpPvUSEt5M"
8.41431E+17,3/13/2017 23:30,17,2,"3/13/17:
""I ride floats and throw beads at Mardi Gras.""
""My future husband forgot to teach me piano.""
""I was a festival princess.""
#Jeopardy https://t.co/H5sxrTDym0"
8.40353E+17,3/11/2017 0:07,4,#N/A,"3/9/17:
""I was on a jumbotron in a Chinese high school.""
""My trivia team is I Am Smartacus.""
""I made a Queen of Spades cocktail.""
#Jeopardy https://t.co/lJHUTU3kXy"
8.40028E+17,3/10/2017 2:32,10,1,"3/9/17:
""I just adopted my foster children.""
""I got lost volunteering in Ghana.""
""I enjoy straight-point calligraphy.""
#Jeopardy https://t.co/BXTh8ipcPd"
8.39673E+17,3/9/2017 3:02,15,1,"3/8/17:
""I want a degree in the study of last names.""
""I'm a go-go dancer in Southern California.""
""I donate platelets monthly.""
#Jeopardy https://t.co/wgHMePnROG"
8.39268E+17,3/8/2017 0:15,8,#N/A,"3/7/17:
""I saw the Pope give an address.""
""I almost had the wrong tattoo inked on me.""
""I performed at the Grand Ole Opry."" 
#Jeopardy https://t.co/5TJt32G6r9"
8.38905E+17,3/7/2017 0:12,13,3,"3/6/17:
""I proposed with a tin foil ring.""
""I play roller derby as Daughter of Sam.""
""An Oscar-winning director yelled at me.""
#Jeopardy https://t.co/se9AuugAD6"
8.37818E+17,3/4/2017 0:11,19,2,"3/3/17:
""I make people drink shots if they do bad improv.""
""I'm a huge fan of The Simpsons.""
""I was in an all-male drag kickline.""
#Jeopardy https://t.co/AHPHGqHwSl"
8.37473E+17,3/3/2017 1:23,6,#N/A,"3/2/17:
""I've had a book club with friends for 20 years.""
""My dad raised me to admire FDR.""
""I proposed with a fortune cookie.""
#Jeopardy https://t.co/BxFbJDBic4"
8.37136E+17,3/2/2017 3:03,17,6,"3/1/17:
""I have a collection of 25,000 comic books.""
""I founded a site that rewards women.""
""I play saxophone in a reggae band.""
#Jeopardy https://t.co/xpvZktfxUs"
8.36729E+17,3/1/2017 0:07,12,3,"2/28/17:
""I can swear at taxi drivers in Korean""
""My bride &amp; I wore giant inflatable T. Rex costumes""
""My mom urged me to try out""
#Jeopardy https://t.co/VNRNeFIONR"
8.36367E+17,2/28/2017 0:07,22,4,"2/27/17:
""I left my wedding on a vintage Vespa.""
""I hosted Jeopardy! in my living room as a kid.""
""My dad owns a blueberry farm.""
#Jeopardy https://t.co/FFltsUDDjg"
8.35288E+17,2/25/2017 0:37,2,#N/A,@barryglot @iWrightTweets https://t.co/05hLcWoGtt
8.3528E+17,2/25/2017 0:07,7,1,"2/24/17:
""Thanks to family and friends for support.""
""Thanks to my mom and roommates.""
""The best advice I received: stay clam.""
#Jeopardy https://t.co/0shjk6lJiq"
8.34918E+17,2/24/2017 0:07,19,4,"2/22/17:
""I want to make Stamford proud.""
""I've always wanted to play the College Championship.""
""This wasn't a dream of mine.""
#Jeopardy https://t.co/3iBef5Vkz4"
8.34555E+17,2/23/2017 0:07,9,5,"2/22/17:
""I cataloged my professor's mother's spoons.""
""I took a course to relate music &amp; the brain.""
""I want to be a Navy pilot.""
#Jeopardy https://t.co/vQsgi6Hm4C"
8.34198E+17,2/22/2017 0:26,26,15,"2/21/17:
""I like to point out errors on CSI shows.""
""I like baking to relieve stress.""
""Geometry helped me explain pizza folding.""
#Jeopardy https://t.co/FWLVAHNNyo"
8.33835E+17,2/21/2017 0:24,5,2,"2/20/17:
""I'm a diver &amp; a pole vaulter.""
""I presented cookie research to 40,000 people.""
""I'm the Georgetown Disney trivia champ.""
#Jeopardy https://t.co/yy6TBj8vgQ"
8.32748E+17,2/18/2017 0:27,24,2,"2/17/17:
""My dad's naval experience inspired me""
""I wrote a paper comparing Ovid &amp; Beyoncé""
""I took a class on alcohol chemistry""
#Jeopardy https://t.co/TWggBFsUTd"
8.32381E+17,2/17/2017 0:07,11,3,"2/16/17:
""I might want to work in films.""
""I'm on a male Bollywood fusion dance team.""
""I took a Don Quixote Spanish class.""
#Jeopardy https://t.co/nAgZRDmBT2"
8.32066E+17,2/16/2017 3:14,6,#N/A,"2/15/17:
""I have chemistry cooking gadgets.""
""I released butterflies at graduation.""
""I took 2nd at a world physics olympiad.""
#Jeopardy https://t.co/jklBz6wqo4"
8.31656E+17,2/15/2017 0:08,13,5,"2/14/17:
""I'm the first in my family in the military""
""I ate with @Oprah &amp; she smelled good""
""I went to a Democratic convention""
#Jeopardy https://t.co/JWdhVEA8Uw"
8.31299E+17,2/14/2017 0:29,10,2,"2/13/17:
""I play music for sick kids &amp; seniors.""
""I ran a Thanksgiving concert to help the hungry.""
""I made a very precise lathe.""
#Jeopardy https://t.co/0CR0qrlfeq"
8.30433E+17,2/11/2017 15:06,30,2,"Three years ago today, we tweeted our first Cool Jeopardy! Stories!
Coincidentally, the 2017 College Championship starts this Monday. https://t.co/Bd7ryCVlpV"
8.30218E+17,2/11/2017 0:51,14,6,"2/10/17:
""I loved living in Cape Town""
""We couldn't work the karaoke machine at my wedding""
""I want to get more kids in museums""
#Jeopardy https://t.co/49RfRSB3XH"
8.29852E+17,2/10/2017 0:39,16,10,"2/9/17:
""I sang lead in a Yale PhD country punk band.""
""West Virginia's governor knighted me.""
""I lived on an island near Tampa.""
#Jeopardy https://t.co/zufjFYgl6e"
8.29524E+17,2/9/2017 2:56,7,4,"2/8/17:
""My college had a weird '60s motto""
""I march in the Krewe du Vieux parade""
""I took the post office exam to show my smarts""
#Jeopardy https://t.co/CJGbBoZ0Gh"
8.29119E+17,2/8/2017 0:07,5,1,"2/7/17:
""I grew up with my dad's red Corvette.""
""My friend takes me with her on cruise lectures.""
""I prepare TV closed captions.""
#Jeopardy https://t.co/yujd9CGImU"
8.28757E+17,2/7/2017 0:07,76,35,"2/6/17:
""I host a @Senators podcast.""
""My future husband noticed my lime green shoes.""
""I was served wine in class in college.""
#Jeopardy https://t.co/jiFezpy5xy"
8.27674E+17,2/4/2017 0:23,38,8,"2/3/17:
""My cat plays dead when I fake shoot her.""
""I've seen every Best Picture Oscar winner.""
""I once had a pet jumping spider.""
#Jeopardy https://t.co/A0EL59R9V2"
8.27307E+17,2/3/2017 0:07,5,1,"2/2/17:
""My former musical director conducted Hamilton.""
""I re-enlisted in the Army after 13 years.""
""I assist the FBI secretly.""
#Jeopardy https://t.co/iyKUdhtDXd"
8.26983E+17,2/2/2017 2:39,10,1,"2/1/17:
""I'm a former opera soprano.""
""I go to 30 varying concerts a year.""
""I freaked out in front of Communist Germans.""
#Jeopardy https://t.co/wURVOpmaU2"
8.26583E+17,2/1/2017 0:08,31,5,"1/31/17:
""I'm married to 7-time champ Stephanie Jass""
""I was in The Squid and the Whale at 16""
""I took my frog on the NYC subway""
#Jeopardy https://t.co/VnY7RsOXNn"
8.2622E+17,1/31/2017 0:07,9,1,"1/30/17:
""I coordinate cruise ship weddings.""
""I help design a home's natural light.""
""My dad's love of @Jeopardy! helped me.""
#Jeopardy https://t.co/wy5elPL6Dm"
8.25136E+17,1/28/2017 0:17,4,1,"1/27/17:
""I was a young soap opera fan.""
""I was a young girl living in Germany.""
""I worked at a bookstore &amp; now I write them.""
#Jeopardy https://t.co/7syq7iu1rn"
8.24771E+17,1/27/2017 0:07,9,3,"1/26/17:
""I built &amp; designed my solar-powered house""
""I can analyze Alex's signature""
""I want to read 50 underrepresented books""
#Jeopardy https://t.co/kWxqWaTPH8"
8.24447E+17,1/26/2017 2:42,9,4,"1/25/17:
""I had my 1st grade poem published in a calendar""
""I inherited my grandma's @Barbie collection""
""I have an @NBA podcast"" 
#Jeopardy https://t.co/6ybSrP7Gzv"
8.24046E+17,1/25/2017 0:08,16,5,"1/24/17:
""My sister &amp; I take pictures in the same pose.""
""I rode a unicorn float.""
""I did surface warfare in the Navy.""
#Jeopardy https://t.co/QS6Amae8x7"
8.23683E+17,1/24/2017 0:06,9,1,"1/23/17:
""I was duct-taped to a wall to 'Occupy' it.""
""I work to assist with @Space_Station.""
""I had to hurry across the country.""
#Jeopardy https://t.co/abXmhUfJ3a"
8.22601E+17,1/21/2017 0:24,9,1,"1/19/17:
""My twin is my complete opposite.""
""I report on school board meetings.""
""I volunteer my medical services at @CampCory.""
#Jeopardy https://t.co/IbM1WWUosj"
8.22234E+17,1/20/2017 0:08,9,5,"1/19/17:
""I got stranded near a Costa Rican ditch.""
""I was hit on by a Stalin impersonator.""
""I collected @MLB ice cream helmets.""
#Jeopardy https://t.co/A2ktHU2xB1"
8.21912E+17,1/19/2017 2:49,16,5,"1/18/17:
""I play in a punk disco brass band.""
""I saw a Nazi photographer in Bolivia.""
""I checked out Tom Brady at my register.""
#Jeopardy https://t.co/VPRfwfx1il"
8.21513E+17,1/18/2017 0:21,22,9,"1/17/17:
""I've given 13 gallons of blood.""
""I guide visitors near the Rockies.""
""I earned a varsity letter in girls basketball.""
#Jeopardy https://t.co/MFnO5pu0rC"
8.21148E+17,1/17/2017 0:10,7,#N/A,"1/16/17:
""Charlemagne's my 38th great-grandfather""
""I've played sousaphone since high school""
""I play fantasy baseball &amp; football""
#Jeopardy https://t.co/2MmStH3TeL"
8.20061E+17,1/14/2017 0:11,12,2,"1/13/17:
""My child was born after I ran a marathon.""
""I went to the gym to watch @Jeopardy!""
""I don't like messy things at work.""
#Jeopardy https://t.co/RPmLX2O43J"
8.19697E+17,1/13/2017 0:06,19,7,"1/12/17:
""I'm queen at a school Renaissance fair.""
""I took a day trip for the @Cavs parade.""
""I visited European battlefields.""
#Jeopardy https://t.co/crF2vDGmZd"
8.19335E+17,1/12/2017 0:06,5,3,"1/11/17:
""I was a political adviser on Navy ships.""
""I make my own coffee chip ice cream.""
""I had my proposal on a paddleboard.""
#Jeopardy https://t.co/YnuOhm5bf3"
8.18973E+17,1/11/2017 0:09,7,2,"1/10/17:
""Allen Ludden was a relative of mine.""
""I went to Italy for a wine appreciation course.""
""I might want to be a pastor.""
#Jeopardy https://t.co/UPS9by2CZm"
8.18611E+17,1/10/2017 0:10,5,4,"1/9/17
""I got speeding tickets driving to my girlfriend.""
""@PrincetonUBand played my wedding.""
""I teach English at @UMassAmherst.""
#Jeopardy https://t.co/klP2bwBNsW"
8.17524E+17,1/7/2017 0:09,12,5,"1/6/17:
""I rode an elephant bareback.""
""My tarantula shared a name with my fiancée.""
""I learned how to ride a bike at age 40.""
#Jeopardy https://t.co/O5tE3fvuva"
8.17161E+17,1/6/2017 0:09,20,4,"1/5/17:
""My maiden name is tattooed in Morse code.""
""I'm an adult spelling bee pronouncer.""
""My husband proposed in a Vegas room.""
#Jeopardy https://t.co/5Myl2kzaO3"
8.1684E+17,1/5/2017 2:54,33,15,"1/4/16:
""I am not allowed to hit piñatas for fear of injury.""
""I corrected an Alamo guide.""
""My husband lost Scrabble in France.""
#Jeopardy https://t.co/gYRCHvwzQi"
8.16439E+17,1/4/2017 0:20,18,3,"1/3/17:
""I met my husband at a Scrabble tournament.""
""I compete as a swordsman.""
""I know every @NCAA college team mascot.""
#Jeopardy https://t.co/iwonkvmmMn"
8.16074E+17,1/3/2017 0:09,30,8,"1/2/17:
""My cat is able to call the police.""
""I climbed the largest sand dunes in Colorado.""
""My family likes surrealist riddles.""
#Jeopardy https://t.co/eCc49DAIMB"
8.14994E+17,12/31/2016 0:38,20,3,"12/30/16:
""I want to visit all the @MLB stadiums.""
""My husband &amp; I played with our wedding band.""
""My wife gets mistaken for me.""
#Jeopardy https://t.co/K7KrQSGbWG"
8.14629E+17,12/30/2016 0:27,18,2,"12/29/16:
""I've met John Glenn, @PeteRose_14 &amp; Bono.""
""My son didn't know I was a clown.""
""I tipped over a kayak with my in-laws.""
#Jeopardy https://t.co/0STBYWra4t"
8.14261E+17,12/29/2016 0:06,31,6,"12/28/16:
""I worked with a miniature horse named Big Al.""
""My wife was the third girl I asked out.""
""I love entering contests.""
#Jeopardy https://t.co/FHqAYL5HAk"
8.139E+17,12/28/2016 0:09,20,6,"12/27/16:
""If I was a boy, I would have been named Austin Boston.""
""I went around the world.""
""I tested making banana muffins."" 
#Jeopardy https://t.co/Vjpu35VMgz"
8.13585E+17,12/27/2016 3:18,21,7,"12/26/16:
""I found a book owned by my grandmother-in-law.""
""I was inspired on the Amazon.""
""Hecklers called me Drew Carey.""
#Jeopardy https://t.co/daMvjhmlyA"
8.13028E+17,12/25/2016 14:26,45,2,"A very #MerryChristmas and #HappyHolidays from @ChadMosher, the fingers behind @CoolJepStories! https://t.co/6jFBNnbhJv"
8.1245E+17,12/24/2016 0:09,18,8,"12/23/16:
""I think @TheMuppets fit with Shakespearean roles.""
""I met my husband at a pizza parlor.""
""I program computer maps.""
#Jeopardy https://t.co/PcQWOeeFuG"
8.1212E+17,12/23/2016 2:17,29,18,"12/22/16:
""I hid an engagement ring in Cracker Jack.""
""I help with abuse prevention.""
""I yelled at @Shaq from my car window.""
#Jeopardy https://t.co/qVb8p0gzRp"
8.11766E+17,12/22/2016 2:49,70,14,"12/21/16:
""I was a Bourbon Street bartender.""
""I have no middle finger &amp; have fun with it.""
""I mooned France on a cruise.""
#Jeopardy #Cindy https://t.co/2zgT9t4blL"
8.11363E+17,12/21/2016 0:09,56,13,"12/20/16:
""I met my boyfriend at a cat's wake.""
""I try to make safer streets in New York.""
""I was in many eating contests.""
#Jeopardy #Cindy https://t.co/6xA1hurHcv"
8.11E+17,12/20/2016 0:06,47,12,"12/19/16:
""I'll have many hot sauces at my wedding""
""I was oblivious to a bank hold-up""
""I have hundreds of nail polishes""
#Jeopardy #Cindy https://t.co/pSSFrVJlsI"
8.09914E+17,12/17/2016 0:10,12,2,"12/16/16:
""I binge-watched 10 weeks of @Jeopardy.""
""I drank a lot of wine on Santorini.""
""I played rugby poorly in college.""
#Jeopardy https://t.co/zp6giQwW72"
8.09563E+17,12/16/2016 0:56,8,#N/A,"12/15/16:
""I help put together old car parts.""
""I went to Europe with the @MakeaWish band.""
""I write online homework questions.""
#Jeopardy https://t.co/mFeOHVHkgF"
8.09233E+17,12/15/2016 3:06,14,1,"12/14/16:
""I ran in a race in a red dress.""
""I was in @NatGeo Magazine.""
""I sometimes knit things way out of proportion.""
#Jeopardy https://t.co/RE0j7dPsls"
8.08826E+17,12/14/2016 0:07,32,13,"12/13/16:
""I love watching bad movies.""
""I proposed in an escape room.""
""Sleep, ice cream and music really excite me.""
#Jeopardy https://t.co/SnY5KZY7S8"
8.08717E+17,12/13/2016 16:56,44,11,"Today will be business as usual at @CoolJepStories, because everyone deserves to have their story told, especially Cindy Stowell. https://t.co/mtV53f3bOu"
8.08464E+17,12/13/2016 0:09,8,4,"12/12/16:
""I'm a co-ed fantasy football commissioner.""
""I'm a @Mets fan living in Oregon.""
""I've driven across the U.S. 4 times.""
#Jeopardy https://t.co/OIo0DSFhXC"
8.07379E+17,12/10/2016 0:20,11,8,"12/9/16:
""I was named after a Doctor Zhivago character.""
""I like my band saw.""
""I know all the words to @Eminem's 'Without Me.'""
#Jeopardy https://t.co/YeUfvRhBuj"
8.07013E+17,12/9/2016 0:06,10,4,"12/8/16:
""I was born to Albanians in Montenegro.""
""I played tuba under the Eiffel Tower.""
""I was obsessed with @MTV countdowns.""
#Jeopardy https://t.co/LyrrcLv4wK"
8.06697E+17,12/8/2016 3:09,13,4,"12/7/16:
""I'm an avid mushroom hunter.""
""I'm going back to school for a data science Master's.""
""I have my own trading card.""
#Jeopardy https://t.co/WriMQWsOqJ"
8.06292E+17,12/7/2016 0:17,16,#N/A,"12/6/16:
""I prepare by listening to the Karate Kid theme""
""My family goes back to Al Swearengen""
""I won a trivia penmanship award""
#Jeopardy https://t.co/bUcZHLKrEy"
8.05927E+17,12/6/2016 0:10,19,6,"12/5/16:
""I sometimes wear pants to sell beer equipment.""
""I'm a literary subrights assistant.""
""I raced a woolly bear &amp; it lost.""
#Jeopardy https://t.co/ozwa0sO5y0"
8.0484E+17,12/3/2016 0:09,7,2,"12/2/16:
""I have an excessive ice cream love.""
""I owned Alex's favorite animal, the musk ox.""
""I got hooked on cricket in London.""
#Jeopardy https://t.co/OPcm3NB2s0"
8.04477E+17,12/2/2016 0:06,7,3,"12/1/16:
""I agreed to join a brawl in Germany""
""I lived in a Thai city with no @McDonalds""
""I practiced by shining a light on me""
#Jeopardy https://t.co/ny8mYCw1yL"
8.04114E+17,12/1/2016 0:06,9,1,"11/30/16:
""I want to see the lower 48 on an ideal route.""
""I traveled the lower 48 on a motorcycle.""
""I want to learn Icelandic.""
#Jeopardy https://t.co/5vf4G9PbCe"
8.03759E+17,11/30/2016 0:35,22,7,"11/29/16:
""I married my 7th grade first love.""
""I saw the @BuffaloBills '93 comeback game.""
""I went on a European singing tour.""
#Jeopardy https://t.co/7CLPC6p14F"
8.03391E+17,11/29/2016 0:13,15,2,"11/28/16:
""Outbreak made me want to work on viruses.""
""I go to a yearly Sound of Music sing-along.""
""I collect bad bobbleheads.""
#Jeopardy https://t.co/dbWsVXU6eH"
8.02303E+17,11/26/2016 0:09,8,2,"11/25/16:
""I helped preserve a Moroccan language.""
""At 5, I crashed a snowmobile into snow.""
""I was charged at by impalas.""
#Jeopardy https://t.co/XcSS4IJ9yy"
8.01941E+17,11/25/2016 0:11,22,2,"11/24/16:
""I worked on shoes with @SJP.""
""As a lawyer, I, also, don't like lawyers much.""
""I'm trying to write TV comedies alone.""
#Jeopardy https://t.co/JyKPrtzdfR"
8.01579E+17,11/24/2016 0:11,12,3,"11/23/16:
""I ate the world's spiciest curry.""
""My grandma loved &amp; mom hated my dating column.""
""I have a White House-wood table.""
#Jeopardy https://t.co/k3GNiE8Lau"
8.01218E+17,11/23/2016 0:15,48,12,"11/22/16 Alternate:
""Thanks to all my supporters.""
""Thanks to all my supporters.""
""Thanks to all my supporters.""
#Jeopardy
#TeenTournament https://t.co/VbiIfVEhbx"
8.01217E+17,11/23/2016 0:14,12,3,"11/22/16:
""Pop culture is my weakest subject.""
""I've watched Jeopardy! a while.""
""My sisters are supportive.""
#Jeopardy
#TeenTournament https://t.co/QlvSEytJPD"
8.00855E+17,11/22/2016 0:14,9,4,"11/21/16:
""I saw Israel &amp; Jordan.""
""I read Lord of the Flies last week.""
""I did model U.N. with Chinese students.""
#Jeopardy
#TeenTournament https://t.co/sJbrXBejBd"
7.99767E+17,11/19/2016 0:10,6,2,"11/18/16:
""I've read every Agatha Christie book.""
""I'm a youth referee.""
""I competed against a 5K champion.""
#Jeopardy
#TeenTournament https://t.co/sWoJukqE7f"
7.9941E+17,11/18/2016 0:32,7,1,"11/17/16:
""I love @F1 racing.""
""@YouTube taught me to play the ukulele.""
""I want to go to every @MLB stadium.""
#Jeopardy  
#TeenTournament https://t.co/jFwHHmjDl4"
7.99086E+17,11/17/2016 3:06,8,3,"11/16/16:
""Our teacher had a Tell-Tale Heart trial""
""I write for @NatlHistoryBee""
""I saw Spain's Queen in Spain""
#Jeopardy
#TeenTournament https://t.co/yIC3pQi25H"
7.98679E+17,11/16/2016 0:08,20,4,"11/15/16:
""I've been to DC before""
""I want to speak 5 languages fluently""
""I'm a 3-time state geography bee champ""
#Jeopardy
#TeenTournament https://t.co/IQXkO7GatA"
7.98318E+17,11/15/2016 0:13,9,1,"11/14/16:
""I like watching 60s TV shows""
""I backpacked for 2 weeks in New Mexico""
""I help run a Gutenberg musical""
#Jeopardy
#TeenTournament https://t.co/dvHax2HcQJ"
7.9723E+17,11/12/2016 0:10,8,1,"11/11/16:
""I determined skydiving velocity.""
""I studied plant genes for a science fair.""
""I swam in a cenote.""
#Jeopardy
#TeenTournament https://t.co/HqugxkVmZZ"
7.9687E+17,11/11/2016 0:19,13,3,"11/10/16:
""I go to a marine science school""
""I recited 505 digits on Pi Day""
""My dad was mad when I spoke Spanish""
#Jeopardy
#TeenTournament https://t.co/5DgH6Cvrju"
7.9655E+17,11/10/2016 3:06,14,6,"11/9/16:
""I wrote a paper on a North Indian dance.""
""I dress formally for school.""
""I got to go see Hamilton.""
#Jeopardy
#TeenTournament https://t.co/ZgCSl2pko4"
7.9614E+17,11/9/2016 0:00,6,#N/A,"Due to ongoing #ElectionDay coverage, #Jeopardy! stories will not be posted tonight. Stay tuned as the #TeenTournament begins tomorrow!"
7.95835E+17,11/8/2016 3:45,#N/A,#N/A,@mileswray https://t.co/vWIoJkPfKi
7.9578E+17,11/8/2016 0:10,16,5,"11/7/16:
""My fiancé made paintings based on my sleep talk.""
""I've visited almost all National areas.""
""I play in a trombone band.""
#Jeopardy https://t.co/dHeZ0ULX4H"
7.94686E+17,11/4/2016 23:42,7,#N/A,"11/4/16:
""I take math students to Europe and Asia.""
""My sister raises money for Holocaust survivors.""
""I'm an Irish stepdancer.""
#Jeopardy https://t.co/wpROUmTUpf"
7.94319E+17,11/3/2016 23:24,16,1,"11/3/16:
""I enter sock-knitting competitions.""
""I got carded for beer at my own wedding.""
""I bowled best in a suit for a wedding.""
#Jeopardy https://t.co/ysdNoizLjd"
7.93993E+17,11/3/2016 1:46,20,4,"11/2/16:
""I was in the military like my family.""
""I love semicolons so much I had one tattooed.""
""I love roadside attractions.""
#Jeopardy https://t.co/9hyQXlvSM6"
7.93595E+17,11/1/2016 23:24,49,20,"11/1/16:
""I coached American football in Sicily.""
""I worked next to @Cirque."" 
""I stand in the river to scoop up Alaskan salmon.""
#Jeopardy https://t.co/sOpH1GCIuc"
7.93231E+17,10/31/2016 23:21,7,1,"10/31/16:
""Moose make me get to work late.""
""I'm a @GoCards basketball fan.""
""I like baking sweets to bring to work.""
#Jeopardy
#Halloween https://t.co/PkGsL6jxRx"
7.92543E+17,10/30/2016 1:47,31,4,"10/28/16:
""I want to launch a dumpling truck.""
""My middle name Dorence is made up.""
""I wrote a law to avoid harming manatees.""
#Jeopardy https://t.co/ZBvsp4PvNQ"
7.91787E+17,10/27/2016 23:41,14,9,"10/27/16
""A kid saw me run as Ron Weasley.""
""I gave my future wife my bumper sticker.""
""I taught an exchange student to chainsaw.""
#Jeopardy https://t.co/PBvhQwJjAR"
7.91456E+17,10/27/2016 1:46,20,4,"10/26/16:
""I wrote my thesis on orange sweet potatoes.""
""I was a jail interviewer.""
""I'm wearing my grandma's good luck brooch.""
#Jeopardy https://t.co/XX9vsVCyzP"
7.91061E+17,10/25/2016 23:38,19,3,"10/25/16:
""Working with Robin Williams was great.""
""I was a zombie in my friend's movie.""
""I was an elephant at @TheFlamingLips.""
#Jeopardy https://t.co/2hZeBuRIlW"
7.90749E+17,10/25/2016 2:58,13,7,"10/24/16:
""Business tax rates should go slightly lower.""
""I was secretly pregnant at my audition.""
""I eloped in sneakers.""
#Jeopardy https://t.co/bMf4U9IHe2"
7.89609E+17,10/21/2016 23:28,21,10,"10/21/16:
""I guest programmed on @TCM.""
""I've been an eggplant-enjoying vegan for 7 years.""
""A chicken beat me at tic-tac-toe.""
#Jeopardy https://t.co/IZpmC0452w"
7.89242E+17,10/20/2016 23:10,8,5,"10/20/16:
""I used @MLB bobbleheads as wedding card holders.""
""I've photographed wildebeests.""
""I was a county spelling bee champ.""
#Jeopardy https://t.co/neHRmnAekJ"
7.88936E+17,10/20/2016 2:53,12,2,"10/19/16:
""I helped a snake cross the road.""
""I almost lost my passport in China.""
""I try to improve genomic diagnostics.""
#Jeopardy https://t.co/rijDtx6x3x"
7.88524E+17,10/18/2016 23:34,27,3,"10/18/16:
""I enjoy geocaching.""
""I co-patented a video poker game no one played.""
""I enjoyed hill walking in Ireland.""
#Jeopardy https://t.co/SnGqKK8g09"
7.88158E+17,10/17/2016 23:22,13,4,"10/17/16:
""I've always liked prime numbers.""
""I'm an Orthodox woman wanting to be a rabbi.""
""I saw a millennium-old Viking ship.""
#Jeopardy https://t.co/Qjma3d2puq"
7.87069E+17,10/14/2016 23:12,19,5,"10/14/16:
""I was a transit police force captain.""
""I help scientists get cancer-cure funding.""
""I know about antique plaster.""
#Jeopardy https://t.co/NYyQeIShMi"
7.86715E+17,10/13/2016 23:49,29,5,"10/13/16:
""We're always finding new diseases.""
""I trained a robot to get me a drink.""
""I liked acting in Antigone.""
#Jeopardy https://t.co/SWDyyNMPnw"
7.85983E+17,10/11/2016 23:18,11,2,"10/11/16:
""I built Little Shop of Horrors puppets.""
""I work at @PleaseTouch Museum.""
""I'm working on Bourbon, Cribbage and Death.""
#Jeopardy https://t.co/9czxqfomMf"
7.85622E+17,10/10/2016 23:26,21,2,"10/10/16:
""My name stands for my mom's friends.""
""My mom 'expelled' me from school.""
""I used the Hubble telescope for my Ph.D.""
#Jeopardy https://t.co/mwpfG8A4la"
7.84534E+17,10/7/2016 23:21,18,2,"10/7/16:
""My Korean dog responds to Korean.""
""I've stayed at 5 research telescopes.""
""I got my handpainted flower in Virginia.""
#Jeopardy https://t.co/tFeEAQVUNG"
7.84197E+17,10/7/2016 1:02,18,4,"10/6/16:
""I bought a world map shower curtain.""
""I wrote a Jeopardy! poem.""
""I'm an @Uber &amp; @Lyft driver.""
#Jeopardy https://t.co/IAkYh6W8Hb"
7.83851E+17,10/6/2016 2:06,14,7,"10/5/16:
""I got accosted in Beijing.""
""I was happy the @Cavs won.""
""After trips, my parents quizzed me.""
#Jeopardy https://t.co/tnjEZjm46N"
